# Program:featureCounts v2.0.0; Command:"featureCounts" "./bam/PmCranial_R1_kpetMar1.bam" "./bam/PmCranial_R2_kpetMar1.bam" "./bam/PmTrunk_R1_kpetMar1.bam" "./bam/PmTrunk_R2_kpetMar1.bam" "-T" "8" "-t" "exon" "-s" "0" "-g" "gene_id" "-F" "GTF" "-a" "/data/Megan/Lamprey_CT/kPetMar1_ht2/pmz.genes-fixed.gtf" "-o" "kpetMar1.featurecounts.txt" 
Geneid	Chr	Start	End	Strand	Length	./bam/PmCranial_R1_kpetMar1.bam	./bam/PmCranial_R2_kpetMar1.bam	./bam/PmTrunk_R1_kpetMar1.bam	./bam/PmTrunk_R2_kpetMar1.bam
PMZ_0057982	chr20;chr20;chr20;chr20;chr20;chr20;chr20	9280775;9282357;9283435;9284796;9287258;9288496;9288787	9280880;9282499;9283561;9284953;9287418;9288596;9289149	+;+;+;+;+;+;+	1159	6547	6494	5026	5423
PMZ_0057983	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	9293400;9299131;9301403;9305440;9310608;9318791;9322667;9324074	9296614;9300705;9301645;9305675;9310786;9319668;9322821;9324338	-;-;-;-;-;-;-;-	6746	0	0	24	37
PMZ_0030439	chr20;chr20;chr20	9384986;9390494;9393877	9385020;9390661;9393973	-;-;-	300	0	0	0	0
PMZ_0057984	chr20;chr20;chr20	9482450;9483421;9490909	9482487;9483659;9490985	-;-;-	354	0	0	0	0
PMZ_0031634	chr20;chr20;chr20;chr20;chr20	9602160;9612056;9618670;9629523;9645458	9602253;9612160;9618944;9629570;9645529	-;-;-;-;-	594	0	0	0	0
PMZ_0057985	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	9801557;9805719;9807268;9810243;9811630;9812756;9818001;9819942;9821422;9822428;9823843;9825961	9801592;9805832;9807408;9810354;9811715;9812818;9818011;9820143;9821476;9822569;9823908;9826109	-;-;-;-;-;-;-;-;-;-;-;-	1177	106	112	314	207
PMZ_0057986	chr20;chr20;chr20;chr20	9854388;9860073;9864318;9865146	9854427;9860168;9864393;9865203	+;+;+;+	270	0	16	29	25
PMZ_0057987	chr20	9867811	9869419	+	1609	42	48	144	116
PMZ_0057988	chr20;chr20;chr20;chr20;chr20	9893834;9896712;9901164;9901824;9902985	9894972;9896844;9901283;9901927;9905057	+;+;+;+;+	3569	225	331	1864	2179
PMZ_0057989	chr20;chr20;chr20	9921607;9924164;9925655	9923115;9924397;9925846	+;+;+	1935	96	39	120	176
PMZ_0057990	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	9943434;9950512;9952795;9957415;9958872;9960338;9961533;9964591;9965156;9965661	9944254;9950691;9953017;9957556;9959046;9960468;9961803;9964993;9965343;9965699	+;+;+;+;+;+;+;+;+;+	2573	1	0	240	123
PMZ_0057991	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	9982948;9984970;9992051;9992488;9998379;9999416;10000821;10001015;10002784;10003368;10004775;10006566;10006820;10009891;10010693;10013346;10014629	9983301;9985110;9992161;9992599;9998539;9999527;10000922;10001170;10002883;10003479;10004888;10006654;10006902;10010002;10010735;10013401;10014770	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2100	0	0	0	2
PMZ_0057992	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10022599;10028600;10029808;10030576;10031180;10032437;10033889;10035939;10037637;10039117;10040867;10041534;10042205;10043020;10044060;10044461;10045454	10024794;10028720;10029899;10030669;10031286;10032614;10033970;10036092;10037778;10039520;10041040;10041639;10042291;10043063;10044225;10044520;10046451	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5205	2671	2571	1888	2090
PMZ_0057993	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10069205;10070960;10074137;10075530;10076233;10076995;10078193;10079182;10079832;10081509;10083066;10084299;10085004;10088390	10069223;10072658;10074227;10075596;10076378;10077138;10078349;10079663;10079968;10081667;10083165;10084394;10087160;10088623	+;+;+;+;+;+;+;+;+;+;+;+;+;+	5688	122	164	437	482
PMZ_0057994	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10101579;10104405;10106120;10110338;10114997;10118224;10118748;10121727	10104167;10105356;10106205;10110464;10115231;10118380;10118932;10122253	-;-;-;-;-;-;-;-	4858	287	470	747	1035
PMZ_0057995	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10131086;10134858;10135617;10136648;10137210;10137523;10137842;10138684;10139219;10139506;10140344;10141811;10143462;10145410;10145778;10149218;10149629	10134558;10135007;10135711;10136775;10137324;10137591;10138011;10138717;10139363;10139693;10140466;10141907;10143541;10145479;10146141;10149481;10149877	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5814	6124	6685	7839	8134
PMZ_0057996	chr20;chr20;chr20;chr20;chr20	10165274;10168526;10171116;10174077;10176307	10165287;10168586;10171186;10174301;10176392	-;-;-;-;-	457	0	0	0	0
PMZ_0057997	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10181083;10186273;10188181;10189159;10191961;10194302;10196653;10200524;10204924;10205344;10210349	10181576;10186336;10188393;10189281;10192086;10194424;10196775;10200616;10205025;10205449;10212279	+;+;+;+;+;+;+;+;+;+;+	3498	163	238	1361	1351
PMZ_0057998	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10216671;10217239;10218512;10219250;10219982;10220830;10221944;10225973;10239675	10216761;10217351;10218667;10219328;10220118;10220887;10222191;10226062;10239761	-;-;-;-;-;-;-;-;-	1059	105	24	131	241
PMZ_0057999	chr20;chr20;chr20;chr20;chr20;chr20;chr20	10266732;10268225;10270573;10271600;10274592;10279649;10309020	10266827;10268368;10270723;10271742;10274802;10279904;10309572	-;-;-;-;-;-;-	1554	0	88	108	125
PMZ_0058000	chr20;chr20;chr20;chr20;chr20	10316620;10319618;10320339;10320980;10327457	10319160;10319728;10320391;10323930;10328018	-;-;-;-;-	6218	1595	1996	3084	2844
PMZ_0058001	chr20;chr20;chr20	10339214;10341213;10343951	10339291;10341319;10344110	+;+;+	345	22	21	157	71
PMZ_0058002	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	10346699;10352658;10353591;10354324;10356451;10357414;10359145;10365106;10366350;10372110;10372651	10349079;10352734;10353736;10354381;10356597;10357478;10359377;10365336;10366466;10372183;10372924	-;-;-;-;-;-;-;-;-;-;-	3803	954	1529	1539	1634
PMZ_0058003	chr20;chr20;chr20;chr20;chr20;chr20	10417923;10422833;10423807;10425331;10429309;10440489	10419960;10423057;10423905;10425413;10429442;10440524	-;-;-;-;-;-	2615	194	14	1105	920
PMZ_0039331	chr20	11109940	11111181	-	1242	19	20	138	138
PMZ_0058004	chr20;chr20;chr20;chr20;chr20;chr20;chr20	11419672;11422696;11423482;11426315;11430383;11432421;11437404	11422386;11422764;11423613;11426405;11430621;11432480;11437558	-;-;-;-;-;-;-	3461	12091	12717	11288	12413
PMZ_0058005	chr20;chr20;chr20;chr20;chr20;chr20	11442168;11446590;11447046;11447822;11448616;11449839	11442422;11446705;11447278;11448087;11448810;11450844	-;-;-;-;-;-	2071	33	26	154	156
PMZ_0058006	chr20;chr20;chr20;chr20;chr20;chr20	11451813;11458187;11459127;11460104;11462499;11464056	11452177;11458259;11459201;11460184;11463960;11464194	+;+;+;+;+;+	2195	539	442	533	468
PMZ_0043809	chr20;chr20;chr20;chr20;chr20	11466449;11467099;11468794;11471879;11472790	11466719;11467163;11468876;11472129;11472954	+;+;+;+;+	835	0	0	0	4
PMZ_0058007	chr20;chr20	11710517;11727616	11710660;11727951	-;-	480	0	0	0	0
PMZ_0058008	chr20;chr20;chr20;chr20;chr20;chr20;chr20	11812359;11812542;11816373;11817239;11819099;11819827;11828742	11812440;11812670;11816446;11817272;11819316;11820207;11828762	+;+;+;+;+;+;+	939	0	0	70	79
PMZ_0033155	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	11885103;11896817;11900595;11901141;11902010;11903612;11904170;11909642;11913834;11915071;11921296;11923295;11924298;11927488;11934556;11934838;11937061;11937705;11938422	11885438;11897352;11900678;11901306;11902067;11903749;11904323;11909721;11914013;11915133;11921342;11923350;11924373;11927614;11934613;11934971;11937348;11937852;11938485	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2793	0	38	17	36
PMZ_0058009	chr20;chr20;chr20;chr20;chr20;chr20;chr20	11964218;11971703;11972526;11973198;11976109;11981543;11994126	11964334;11972079;11972725;11973327;11976203;11981814;11994137	-;-;-;-;-;-;-	1203	0	5	241	267
PMZ_0036765	chr20;chr20;chr20	12251414;12252047;12254018	12251482;12253756;12256048	+;+;+	3810	0	0	115	151
PMZ_0058010	chr20;chr20;chr20;chr20	12367263;12372653;12388983;12396292	12367291;12374206;12391568;12396313	-;-;-;-	4191	15	23	164	161
PMZ_0058011	chr20;chr20;chr20;chr20;chr20;chr20	12551771;12554416;12564748;12565721;12581504;12584526	12551937;12554581;12564820;12565874;12581655;12584686	-;-;-;-;-;-	873	33	50	395	659
PMZ_0058012	chr20;chr20;chr20	12610851;12615562;12628627	12611582;12615740;12629272	+;+;+	1557	0	0	0	1
PMZ_0043816	chr20;chr20;chr20	12657201;12658785;12696942	12657219;12659458;12697185	+;+;+	937	0	0	10	0
PMZ_0058013	chr20;chr20;chr20;chr20	12699814;12700533;12740663;12746162	12699977;12700620;12740834;12746196	+;+;+;+	459	0	0	0	0
PMZ_0058014	chr20;chr20;chr20;chr20	12791682;12808322;12812768;12814771	12791684;12808513;12812962;12814821	+;+;+;+	441	0	0	0	0
PMZ_0058015	chr20;chr20	12885439;12890567	12885510;12890779	+;+	285	0	0	0	0
PMZ_0058016	chr20;chr20;chr20	12892847;12893624;12894092	12892891;12894036;12894353	+;+;+	720	0	0	0	3
PMZ_0058017	chr20;chr20;chr20;chr20	12907265;12909169;12911692;12916085	12907544;12909388;12911846;12916449	-;-;-;-	1020	0	61	122	65
PMZ_0058018	chr20;chr20	12924969;12925714	12925201;12925789	-;-	309	28	10	17	41
PMZ_0058019	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	12947451;12951583;12958163;12958825;12961386;12961904;12962321;12967956	12947553;12951731;12958298;12958938;12961530;12962020;12962686;12968025	-;-;-;-;-;-;-;-	1200	0	14	0	80
PMZ_0058020	chr20;chr20;chr20;chr20;chr20	12991995;12999872;13008863;13011570;13019285	12992247;13000029;13009061;13012203;13019406	-;-;-;-;-	1366	110	17	249	254
PMZ_0043817	chr20	13050736	13051161	-	426	5	7	116	71
PMZ_0058021	chr20;chr20;chr20;chr20	13081845;13085378;13096242;13097663	13084754;13086073;13096252;13097745	-;-;-;-	3700	504	403	498	604
PMZ_0043819	chr20;chr20;chr20	13111494;13113977;13116502	13111560;13114367;13117231	-;-;-	1188	0	0	0	1
PMZ_0058022	chr20;chr20;chr20;chr20;chr20;chr20	13124900;13126994;13130490;13132432;13133567;13135437	13126264;13127137;13130700;13132514;13133805;13136084	-;-;-;-;-;-	2690	562	555	722	697
PMZ_0058023	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13177156;13179285;13182331;13182863;13183199;13183730;13184085;13187172;13188886;13189654;13190064;13190643;13192504;13194338;13197114;13197338;13197724	13177241;13179419;13182427;13182965;13183281;13183799;13184191;13187340;13189042;13189801;13190222;13190697;13192616;13194433;13197222;13197432;13197921	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1980	0	0	97	80
PMZ_0058024	chr20;chr20;chr20;chr20	13198495;13199425;13202248;13203431	13198667;13199499;13202337;13204031	-;-;-;-	939	0	0	46	22
PMZ_0029471	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13207063;13210686;13211481;13213489;13215397;13217559;13218185;13220580;13223361;13228167	13207770;13210830;13211579;13213537;13215603;13217614;13218237;13220731;13223488;13228306	-;-;-;-;-;-;-;-;-;-	1737	0	0	112	57
PMZ_0029469	chr20	13237666	13239027	+	1362	0	0	16	12
PMZ_0058025	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13244410;13244972;13245276;13245710;13246307;13248615;13251649;13256918	13244472;13245040;13245491;13245837;13246364;13248793;13251760;13256938	-;-;-;-;-;-;-;-	846	74	45	204	116
PMZ_0058026	chr20;chr20;chr20	13260308;13260506;13261108	13260407;13260578;13261210	-;-;-	276	22	23	136	87
PMZ_0058027	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13261404;13262148;13263932;13264508;13264971;13265659;13266015;13266609;13267031;13268328;13269900;13271979;13272698;13273253;13277230	13261553;13262268;13264072;13264623;13265130;13265747;13266086;13266681;13267165;13268404;13270074;13272176;13272836;13273396;13277299	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1860	84	62	478	426
PMZ_0058028	chr20;chr20;chr20;chr20;chr20;chr20	13283399;13284718;13286484;13287486;13289767;13294115	13284495;13284833;13286570;13287587;13289925;13296548	-;-;-;-;-;-	3995	28	0	23	57
PMZ_0058029	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13299479;13300622;13300995;13308845;13308996;13310486;13312048;13317082;13320484;13323358;13324711;13326129;13331529;13332885;13333435;13335113;13336797;13338368;13339718;13342478;13344623;13345586;13346787;13354450;13356041	13300304;13300756;13301329;13308921;13309095;13310661;13312263;13317176;13320566;13323596;13324828;13326367;13331851;13333118;13333537;13335252;13336951;13338585;13340042;13342593;13345451;13346345;13346848;13354637;13356100	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6152	4021	4086	3771	3998
PMZ_0058030	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13362275;13365401;13374000;13378042;13378755;13379460;13379921;13381745;13383842;13385998;13387072;13388821;13391366;13394261	13362907;13365529;13374165;13378134;13378809;13379567;13380053;13382002;13384057;13386184;13387161;13389028;13391525;13396560	+;+;+;+;+;+;+;+;+;+;+;+;+;+	4736	3345	3535	9289	7750
PMZ_0058031	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13400300;13401572;13402184;13403096;13405194;13405575;13406364;13407101;13410357;13411714;13412484;13416516;13417308;13420174;13421149;13421859;13422349;13423198;13423888;13426511;13427463;13428241;13429959	13400434;13401692;13402272;13403214;13405411;13405733;13406535;13407149;13410559;13411795;13412636;13416716;13417453;13420347;13421370;13421993;13422629;13423268;13424012;13426875;13427716;13428376;13430124	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3776	118	187	492	817
PMZ_0029463	chr20;chr20;chr20;chr20;chr20;chr20	13437412;13441651;13446850;13449203;13450034;13450204	13437525;13441840;13446990;13449244;13450182;13450242	+;+;+;+;+;+	675	8	1	149	151
PMZ_0058032	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13468974;13472434;13475965;13478226;13483486;13495023;13495543;13495968;13496561;13496813;13497619;13498513;13499906;13500469;13500847;13504005;13506077;13507253;13508026;13509994;13510672;13512205	13469142;13472550;13476054;13478261;13483641;13495077;13495618;13496092;13496658;13496908;13497696;13498617;13500074;13500639;13500947;13504171;13506145;13507369;13508173;13510089;13510813;13513705	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3882	1388	1652	2240	2297
PMZ_0033249	chr20;chr20;chr20;chr20;chr20;chr20;chr20	13520363;13520912;13521733;13522800;13528852;13530266;13534572	13520518;13521028;13521851;13522864;13528930;13530344;13534708	+;+;+;+;+;+;+	752	0	0	23	31
PMZ_0058033	chr20;chr20;chr20;chr20;chr20	13540528;13541532;13542251;13543407;13543857	13541004;13541942;13542914;13543759;13544236	+;+;+;+;+	2285	14	0	0	0
PMZ_0058034	chr20;chr20;chr20;chr20	13559930;13560393;13574962;13583512	13560061;13560451;13576081;13584429	-;-;-;-	2229	0	0	0	0
PMZ_0058035	chr20;chr20	13600110;13602716	13600346;13603102	+;+	624	0	0	0	0
PMZ_0058036	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13608990;13611626;13613778;13615046;13617179;13619048;13623341;13624485;13624866	13609064;13611700;13613861;13615135;13617265;13619107;13623454;13624721;13626329	+;+;+;+;+;+;+;+;+	2286	0	0	1	3
PMZ_0058037	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13664763;13665694;13666336;13666818;13667566;13667820;13668593;13669238;13669502;13670049;13670854;13671820;13672435;13672941;13675572;13676060;13676770;13677435;13677927	13664873;13665822;13666427;13666878;13667658;13667861;13668755;13669342;13669617;13670335;13670952;13671957;13672538;13673123;13675756;13676137;13676845;13677568;13681203	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5473	341	539	839	956
PMZ_0058038	chr20;chr20;chr20	13686365;13688202;13689074	13686602;13688303;13689096	+;+;+	363	0	0	24	31
PMZ_0058039	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13690249;13691659;13693446;13697944;13700403;13702218;13702678;13703614;13705222;13705706;13706332;13706961	13690284;13691721;13693576;13698132;13700595;13702403;13702809;13703751;13705335;13705836;13706400;13707864	+;+;+;+;+;+;+;+;+;+;+;+	2286	1174	1075	991	1231
PMZ_0058040	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13715615;13717245;13717941;13718506;13719109;13720086;13720621;13727812;13728525	13716747;13717423;13718183;13718670;13719362;13720277;13720730;13727889;13728609	+;+;+;+;+;+;+;+;+	2439	0	0	27	4
PMZ_0058041	chr20;chr20;chr20	13730872;13732711;13733236	13731264;13732850;13733269	-;-;-	567	0	0	0	0
PMZ_0058042	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13734501;13736427;13737177;13737815;13738139;13738739;13739814;13740634	13734683;13736582;13737300;13737885;13738304;13738764;13739915;13740744	-;-;-;-;-;-;-;-	939	2154	2494	1054	836
PMZ_0058043	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13741272;13742105;13744411;13747472;13748064;13749616;13750249;13751219	13741573;13742180;13744748;13747596;13748160;13749697;13750379;13755379	+;+;+;+;+;+;+;+	5312	798	823	1005	879
PMZ_0058044	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13756941;13760736;13761500;13761849;13762384;13766199;13766705;13767319;13768342;13768996;13769322;13769706;13772547;13772887;13774460;13774908;13775982;13777285;13777940;13778422	13757129;13760882;13761655;13761929;13762456;13766342;13766861;13767979;13768599;13769178;13769528;13769879;13772645;13772976;13774574;13775026;13776089;13777358;13778108;13780171	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4954	945	886	1663	1280
PMZ_0058045	chr20;chr20	13827775;13829870	13829117;13830032	+;+	1506	0	0	31	14
PMZ_0058046	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13902219;13904844;13905615;13906548;13907853;13909961;13911627;13912618;13913201;13913917;13914371;13915451;13916014;13916627;13917007;13917570;13919228;13920581	13902405;13904943;13905688;13906691;13907925;13910198;13911879;13912676;13913281;13913985;13914445;13915570;13916072;13916900;13917076;13917751;13919362;13920751	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2364	962	1694	2102	1886
PMZ_0043832	chr20;chr20;chr20	13921113;13921707;13922174	13921254;13921749;13922661	+;+;+	673	887	1097	728	756
PMZ_0038713	chr20;chr20	13940207;13941426	13940687;13941565	-;-	621	0	10	11	10
PMZ_0058047	chr20;chr20;chr20;chr20;chr20;chr20;chr20	13942082;13943839;13944042;13944809;13945516;13946068;13946480	13943590;13943916;13944124;13944913;13945628;13946237;13946482	-;-;-;-;-;-;-	2061	215	217	459	692
PMZ_0058048	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	13960415;13968864;13969778;13970501;13972869;13973823;13974638;13975334;13976540;13977649;13979044;13981070	13960650;13968960;13969849;13970635;13972931;13973901;13974705;13975433;13976591;13977721;13979102;13981178	-;-;-;-;-;-;-;-;-;-;-;-	1143	0	0	80	188
PMZ_0058049	chr20;chr20;chr20;chr20;chr20;chr20;chr20	13998453;13998652;13999903;14002507;14006610;14007903;14012176	13998518;13998722;13999951;14002607;14006712;14007962;14014508	+;+;+;+;+;+;+	2783	0	50	138	102
PMZ_0058050	chr20;chr20;chr20;chr20;chr20;chr20	14020559;14021395;14022330;14023869;14024542;14026575	14021281;14021495;14022630;14024225;14024676;14026613	-;-;-;-;-;-	1656	53	17	510	549
PMZ_0058051	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14039832;14045905;14046798;14048046;14048289;14048437;14051244;14053579;14054718;14055584;14056036;14061318;14061836;14062034;14063157;14064245;14065146;14066552;14067348	14039999;14045963;14046873;14048173;14048324;14048567;14051357;14053761;14054839;14055798;14056173;14061405;14061907;14062182;14063307;14064406;14065243;14067303;14068076	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3571	407	654	896	1101
PMZ_0058052	chr20;chr20;chr20	14069255;14069932;14071070	14069468;14070506;14071696	+;+;+	1416	352	778	465	438
PMZ_0058053	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14071627;14073182;14074935;14080480;14080922;14081615;14081820;14082114;14083118;14084244;14084674;14085957	14072931;14073306;14075034;14080580;14081047;14081693;14082001;14082424;14083265;14084284;14084893;14086064	-;-;-;-;-;-;-;-;-;-;-;-	2846	0	0	111	136
PMZ_0058054	chr20;chr20;chr20	14095649;14096726;14097549	14096489;14096931;14097695	-;-;-	1194	1	20	152	63
PMZ_0058055	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14109992;14113028;14113784;14114484;14115168;14117416;14118541;14120309;14121356;14127234;14128827;14131577	14112371;14113173;14113919;14114535;14115264;14117508;14118586;14120443;14121456;14127286;14128926;14132114	-;-;-;-;-;-;-;-;-;-;-;-	3877	122	140	582	718
PMZ_0058056	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14135465;14137356;14137644;14138579;14139219;14139475;14140070;14140541;14141198;14144388;14144599;14146306;14146922;14147155;14151555;14156842;14157581;14158255;14158837;14160134	14137207;14137469;14137730;14138665;14139327;14139659;14140276;14140654;14141349;14144460;14144723;14146453;14147030;14147300;14151624;14157033;14157726;14158443;14159009;14160365	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4401	3877	4619	5952	6340
PMZ_0058057	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14162040;14163235;14164993;14166621;14167305;14168877;14169117;14169332;14169676;14171025;14172139;14173284;14173968	14162696;14163330;14165068;14166745;14167395;14168965;14169201;14169423;14169831;14171111;14172250;14173479;14174154	-;-;-;-;-;-;-;-;-;-;-;-;-	2049	497	492	391	328
PMZ_0058058	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14178059;14181526;14186778;14187719;14190084;14191174;14191766;14192066;14193815;14196377;14197147;14197397;14198029;14201515;14202228	14178537;14181624;14186867;14187794;14190232;14191252;14191857;14192150;14193906;14196532;14197233;14197447;14198140;14201682;14202600	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2188	680	712	692	640
PMZ_0009881	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	14240883;14241476;14242966;14246821;14249283;14250004;14250854;14251123	14241055;14241640;14243074;14246979;14249359;14250119;14250891;14251245	+;+;+;+;+;+;+;+	960	0	0	0	0
PMZ_0055731	chr21;chr21;chr21;chr21;chr21;chr21;chr21	52645;53313;54248;54526;55110;56769;58020	52794;53446;54374;54635;55206;56952;60157	+;+;+;+;+;+;+	2940	0	0	4	0
PMZ_0055732	chr21;chr21;chr21;chr21;chr21;chr21;chr21	104328;105251;105563;107143;110152;111756;115834	104890;105277;105750;107276;110340;111844;116947	+;+;+;+;+;+;+	2304	0	0	0	0
